
run_date,station,forecast_high_f
2025-10-17,KSFO,69
2025-10-18,KSFO,71
2025-10-19,KSFO,71
2025-10-20,KSFO,72
2025-10-21,KSFO,68
2025-10-22,KSFO,68
2025-10-23,KSFO,67
2025-10-24,KSFO,65
2025-10-25,KSFO,66
2025-10-26,KSFO,70
2025-10-27,KSFO,72
2025-10-28,KSFO,72
2025-10-29,KSFO,73
2025-10-30,KSFO,69
2025-10-31,KSFO,68
2025-11-01,KSFO,67
2025-11-02,KSFO,66
2025-11-03,KSFO,64
2025-11-04,KSFO,65
2025-11-05,KSFO,66
2025-11-06,KSFO,69
2025-11-07,KSFO,71
2025-11-08,KSFO,72
2025-11-09,KSFO,71
2025-11-10,KSFO,72
2025-11-11,KSFO,66
2025-11-12,KSFO,65
2025-11-13,KSFO,62
2025-11-14,KSFO,61
2025-11-15,KSFO,62
2025-11-16,KSFO,60
2025-11-17,KSFO,58
2025-11-18,KSFO,58
2025-11-19,KSFO,60
2025-11-20,KSFO,61
2025-11-21,KSFO,59
2025-11-22,KSFO,61
2025-11-23,KSFO,63
2025-11-24,KSFO,63
2025-11-25,KSFO,63
2025-11-26,KSFO,62
2025-11-27,KSFO,60
2025-11-28,KSFO,60
2025-11-29,KSFO,60
2025-11-30,KSFO,59
2025-12-01,KSFO,63
2025-12-02,KSFO,60
2025-12-03,KSFO,62
2025-12-04,KSFO,61
2025-12-05,KSFO,61
2025-12-06,KSFO,60
2025-12-07,KSFO,64
2025-12-08,KSFO,65
2025-12-09,KSFO,64
2025-12-10,KSFO,64
2025-12-11,KSFO,62
2025-12-12,KSFO,62
2025-12-13,KSFO,63
2025-12-14,KSFO,64
2025-12-15,KSFO,63
2025-12-16,KSFO,61
2025-12-17,KSFO,62
2025-12-18,KSFO,60
2025-12-19,KSFO,61
2025-12-20,KSFO,61
2025-12-21,KSFO,61
2025-12-22,KSFO,60
2025-12-23,KSFO,61
2025-12-24,KSFO,59
2025-12-25,KSFO,58
2025-12-26,KSFO,57
2025-12-27,KSFO,59
2025-12-28,KSFO,59
2025-12-29,KSFO,61
2025-12-30,KSFO,59
2025-12-31,KSFO,60
2026-01-01,KSFO,60
2026-01-02,KSFO,61
2026-01-03,KSFO,60
2026-01-04,KSFO,59
2026-01-05,KSFO,58
2026-01-06,KSFO,57
2026-01-07,KSFO,57
2026-01-08,KSFO,56
2026-01-09,KSFO,61
2026-01-10,KSFO,59
2026-01-11,KSFO,62
2026-01-12,KSFO,63
2026-01-13,KSFO,63
2026-01-14,KSFO,63
2026-01-15,KSFO,63
2026-01-16,KSFO,64
2026-01-17,KSFO,63
2026-01-18,KSFO,65
2026-01-19,KSFO,63
2026-01-20,KSFO,60
2026-01-21,KSFO,58
2026-01-22,KSFO,61
2026-01-23,KSFO,61
2026-01-24,KSFO,61
2026-01-25,KSFO,59
2026-01-26,KSFO,59
